 pays	 pays_lib	 syst	 syst_lib	 sect	 sect_lib	 agglo	 agglo_lib	 annee	 mois	 pue	 fm	 cap	 pue_sp	cap_sp	 nbre_enquete_sp	 esp	 esp_lib	 eco_lib	 li	 xi	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	42	369.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	43	191.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	44	176.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	45	34.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	46	46	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	48	173.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	49	26	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	53	26	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	58	26	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	59	20	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	63	26	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	65	26	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	7.534	1657.5	16	MRU	Mormyrus rume	Continentale occasionnelle	68	26	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.022	4.8	2	RSE	Raiamas senegalensis	Continentale	16	4.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.022	4.8	2	RSE	Raiamas senegalensis	Continentale	17	27.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	12	23	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	13	62.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	14	96	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	15	179.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	16	303.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	17	240	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	18	250.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	19	158.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	20	204.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	21	138.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	22	87.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	23	42.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	24	112.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	25	103.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	26	102.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	27	26.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	28	15.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	29	51.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	30	51.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	32	5.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	33	102.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	34	51.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	35	51.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	36	51.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	37	51.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.717	817.7	23	SGA	Sarotherodon galilaeus	Continentale	38	51.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	1.187	261.1	20	SOC	Synodontis ocellifer	Continentale	12	31.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	1.187	261.1	20	SOC	Synodontis ocellifer	Continentale	13	138.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	1.187	261.1	20	SOC	Synodontis ocellifer	Continentale	14	103.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	1.187	261.1	20	SOC	Synodontis ocellifer	Continentale	15	91.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	1.187	261.1	20	SOC	Synodontis ocellifer	Continentale	16	390.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	1.187	261.1	20	SOC	Synodontis ocellifer	Continentale	17	439.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	1.187	261.1	20	SOC	Synodontis ocellifer	Continentale	18	406.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	1.187	261.1	20	SOC	Synodontis ocellifer	Continentale	19	318.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	1.187	261.1	20	SOC	Synodontis ocellifer	Continentale	20	181.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	1.187	261.1	20	SOC	Synodontis ocellifer	Continentale	21	27.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	12	12.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	16	19.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	17	16.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	18	3.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	19	1.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	20	27.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	21	25.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	22	12.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	23	16.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	24	49.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	25	31.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	26	87.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	27	56.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	28	37.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	29	14.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.989	217.6	12	SSC	Synodontis schall	Continentale occasionnelle	30	27.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		17	9.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		18	9.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		19	13.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		21	16.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		22	27.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		23	27.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		24	20.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		25	30.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		27	2.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		28	7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		29	9.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		35	20.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.335	73.7	13	SYO	Synodontis spp.		36	9.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		15	28.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		16	28.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		18	57.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		19	28.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		20	57.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		21	57.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		22	86.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		23	57.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		24	13.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		25	27.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		26	56	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		27	27.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		30	13.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.693	152.5	2	TIL	Tilapia spp.		33	28.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	0.007	1.5	1	TLI	Tetraodon lineatus	Continentale	18	7.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	13	25.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	14	54.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	15	76.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	16	244	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	17	479.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	18	625.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	19	836.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	20	913.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	21	435.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	22	421	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	23	303	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	24	68.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	25	109.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	26	42.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	9	29.236	220	6431.9	3.143	691.5	24	TZI	Tilapia zillii	Continentale	27	56.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.067	15	7	AMA	Brycinus macrolepidotus	Continentale à affinité estuarienne	22	16.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.067	15	7	AMA	Brycinus macrolepidotus	Continentale à affinité estuarienne	23	12.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.067	15	7	AMA	Brycinus macrolepidotus	Continentale à affinité estuarienne	24	12.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.067	15	7	AMA	Brycinus macrolepidotus	Continentale à affinité estuarienne	25	8.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.067	15	7	AMA	Brycinus macrolepidotus	Continentale à affinité estuarienne	27	8.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.067	15	7	AMA	Brycinus macrolepidotus	Continentale à affinité estuarienne	35	8.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.168	37.6	15	ANU	Brycinus nurse	Continentale occasionnelle	11	9.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.168	37.6	15	ANU	Brycinus nurse	Continentale occasionnelle	12	109.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.168	37.6	15	ANU	Brycinus nurse	Continentale occasionnelle	13	72.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	17	150.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	18	400.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	19	368.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	20	242.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	21	470.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	22	523.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	23	440	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	24	455.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	25	454.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	26	353.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	27	145.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	28	115.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.168	37.6	15	ANU	Brycinus nurse	Continentale occasionnelle	14	53.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.168	37.6	15	ANU	Brycinus nurse	Continentale occasionnelle	15	95.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.168	37.6	15	ANU	Brycinus nurse	Continentale occasionnelle	16	87.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.168	37.6	15	ANU	Brycinus nurse	Continentale occasionnelle	17	65	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.168	37.6	15	ANU	Brycinus nurse	Continentale occasionnelle	18	35.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.168	37.6	15	ANU	Brycinus nurse	Continentale occasionnelle	22	9.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.017	3.8	11	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	12	7.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.017	3.8	11	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	13	3.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.017	3.8	11	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	14	17.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.017	3.8	11	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	15	53.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.017	3.8	11	CFI	Chrysichthys auratus	Estuarienne d'origine continentale	16	35.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.004	0.9	3	CKI	Ctenopoma kingsleyae	Continentale occasionnelle	14	3.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.004	0.9	3	CKI	Ctenopoma kingsleyae	Continentale occasionnelle	15	10.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.004	0.9	3	CKI	Ctenopoma kingsleyae	Continentale occasionnelle	17	7.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.074	16.6	3	CLS	Clarias anguillaris	Continentale occasionnelle	33	6.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.074	16.6	3	CLS	Clarias anguillaris	Continentale occasionnelle	35	6.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.074	16.6	3	CLS	Clarias anguillaris	Continentale occasionnelle	42	12.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.007	1.6	2	DBR	Distichodus brevipinnis	Continentale	16	6.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.007	1.6	2	DBR	Distichodus brevipinnis	Continentale	19	6.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.006	1.3	2	DIV	Divers-Melange		20	15.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.021	4.7	3	GSE	Marcusenius senegalensis	Continentale	22	9.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.021	4.7	3	GSE	Marcusenius senegalensis	Continentale	24	28.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.002	0.4	1	HBI	Hemichromis bimaculatus	Continentale occasionnelle	11	6.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	17	0.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	18	0.4	
