numero	 pays	 pays_lib	 syst	 syst_lib	 sect	 sect_lib	 agglo_lib	 dbq_pt	 dbq_an	 dbq_mois	 grd_type_engin	 fraction	 fdbq_pt	 fdbq_nt	 codesp	 cat_ecol	 cat_troph	 id_mes	 long_lf
3451	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22	2002	9	MELAN	ML2_59929	1.75	15	HFO	Co	p2-pi	119688	215
3451	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22	2002	9	MELAN	ML2_59929	1.75	15	HFO	Co	p2-pi	119692	230
3451	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22	2002	9	MELAN	ML2_59929	1.75	15	HFO	Co	p2-pi	119699	175
3451	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22	2002	9	MELAN	ML2_59929	1.75	15	HFO	Co	p2-pi	119701	210
3451	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22	2002	9	MELAN	ML2_59929	1.75	15	HFO	Co	p2-pi	119689	240
3451	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22	2002	9	MELAN	ML2_59929	1.75	15	HFO	Co	p2-pi	119690	235
3451	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22	2002	9	MELAN	ML2_59935	0	1	AMA	Ce	om-ge	119749	265
3452	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	13	2002	9	MELAN	ML2_59946	1	6	HFO	Co	p2-pi	119831	255
3452	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	13	2002	9	MELAN	ML2_59946	1	6	HFO	Co	p2-pi	119832	180
3452	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	13	2002	9	MELAN	ML2_59946	1	6	HFO	Co	p2-pi	119833	170
3452	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	13	2002	9	MELAN	ML2_59946	1	6	HFO	Co	p2-pi	119835	150
3452	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	13	2002	9	MELAN	ML2_59946	1	6	HFO	Co	p2-pi	119834	165
3452	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	13	2002	9	MELAN	ML2_59946	1	6	HFO	Co	p2-pi	119836	155
3452	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	13	2002	9	MELAN	ML2_59949	0	1	AMA	Ce	om-ge	119842	195
3453	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3.5	2002	9	FMMO	ML2_59960	0	1	HFO	Co	p2-pi	119876	110
3454	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	27	2002	9	FMMO	ML2_59973	0	3	AMA	Ce	om-ge	120011	205
3454	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	27	2002	9	FMMO	ML2_59973	0	3	AMA	Ce	om-ge	120012	240
3454	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	27	2002	9	FMMO	ML2_59973	0	3	AMA	Ce	om-ge	120013	220
3455	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	15.5	2002	9	FMMEL	ML2_59985	0	1	HFO	Co	p2-pi	120079	155
3456	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	0	2002	9	FMMO	ML2_59993	0	1	AMA	Ce	om-ge	120169	175
3108	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	8.75	2002	10	MELAN	ML2_60003	0	1	HFO	Co	p2-pi	120222	120
3110	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	19.25	2002	10	SE_PL	ML2_60013	0	10	HFO	Co	p2-pi	120300	170
3110	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	19.25	2002	10	SE_PL	ML2_60013	0	10	HFO	Co	p2-pi	120301	150
3110	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	19.25	2002	10	SE_PL	ML2_60013	0	10	HFO	Co	p2-pi	120299	150
3110	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	19.25	2002	10	SE_PL	ML2_60013	0	10	HFO	Co	p2-pi	120298	190
3110	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	19.25	2002	10	SE_PL	ML2_60013	0	10	HFO	Co	p2-pi	120297	160
3110	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	19.25	2002	10	SE_PL	ML2_60013	0	10	HFO	Co	p2-pi	120292	160
3110	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	19.25	2002	10	SE_PL	ML2_60013	0	10	HFO	Co	p2-pi	120296	200
3110	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	19.25	2002	10	SE_PL	ML2_60013	0	10	HFO	Co	p2-pi	120293	160
3110	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	19.25	2002	10	SE_PL	ML2_60013	0	10	HFO	Co	p2-pi	120295	220
3110	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	19.25	2002	10	SE_PL	ML2_60013	0	10	HFO	Co	p2-pi	120294	200
3112	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10	2002	10	FMMEL	ML2_60037	0	1	HFO	Co	p2-pi	120411	155
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120425	165
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120429	170
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120424	190
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120423	185
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120428	170
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120418	230
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120427	260
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120426	185
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120431	170
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120430	175
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120432	195
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120417	250
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120422	185
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120419	230
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120420	250
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120421	185
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120413	250
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120416	240
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120414	250
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60039	3.5	43	HFO	Co	p2-pi	120415	250
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	21.75	2002	10	FMDO	ML2_60047	0	1	AMA	Ce	om-ge	120487	240
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120501	225
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120494	188
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120492	270
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120493	260
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120496	200
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120495	195
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120498	205
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120497	208
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120500	225
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120499	230
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120504	190
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120491	220
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120508	198
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120489	250
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120502	230
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120503	235
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120490	240
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120505	175
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120507	180
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	6.75	2002	10	FMMEL	ML2_60049	3.75	27	HFO	Co	p2-pi	120506	175
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120590	210
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120588	250
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120578	220
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120587	250
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120580	210
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120589	230
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120576	230
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120577	220
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120585	185
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120584	195
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120579	218
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120586	270
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120591	235
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120582	215
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120581	225
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120583	200
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120594	220
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120592	200
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120593	215
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	14.5	2002	10	FMDO	ML2_60060	5.25	39	HFO	Co	p2-pi	120595	200
3117	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20	2002	10	MELAN	ML2_60079	0	2	HFO	Co	p2-pi	120713	280
3117	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	20	2002	10	MELAN	ML2_60079	0	2	HFO	Co	p2-pi	120714	280
3118	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	76.25	2002	10	SE_PL	ML2_60089	1	10	HFO	Co	p2-pi	120769	250
3118	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	76.25	2002	10	SE_PL	ML2_60089	1	10	HFO	Co	p2-pi	120773	250
3118	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	76.25	2002	10	SE_PL	ML2_60089	1	10	HFO	Co	p2-pi	120772	230
3118	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	76.25	2002	10	SE_PL	ML2_60089	1	10	HFO	Co	p2-pi	120771	240
3118	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	76.25	2002	10	SE_PL	ML2_60089	1	10	HFO	Co	p2-pi	120770	250
3118	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	76.25	2002	10	SE_PL	ML2_60089	1	10	HFO	Co	p2-pi	120778	175
3118	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	76.25	2002	10	SE_PL	ML2_60089	1	10	HFO	Co	p2-pi	120777	165
3118	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	76.25	2002	10	SE_PL	ML2_60089	1	10	HFO	Co	p2-pi	120776	160
3118	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	76.25	2002	10	SE_PL	ML2_60089	1	10	HFO	Co	p2-pi	120774	190
3118	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	76.25	2002	10	SE_PL	ML2_60089	1	10	HFO	Co	p2-pi	120775	170
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120790	265
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120789	220
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120791	220
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120793	220
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120792	235
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120798	190
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120794	260
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120797	190
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120795	230
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120796	218
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120803	260
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120801	240
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120799	240
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120800	225
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120802	250
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120788	260
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120784	250
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120785	230
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120786	400
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	22.75	2002	10	FMDO	ML2_60096	8.75	51	HFO	Co	p2-pi	120787	270
3120	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	18.75	2002	10	MELAN	ML2_60107	0	1	HFO	Co	p2-pi	95120	190
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95126	270
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95127	270
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95128	190
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95140	250
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95139	210
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95129	240
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95138	250
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95130	210
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95145	215
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95141	215
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95144	210
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95142	210
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95143	210
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95131	210
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95137	250
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95132	195
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95136	250
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95133	175
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95135	185
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60111	6.75	61	HFO	Co	p2-pi	95134	240
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	10.25	2002	10	FMDO	ML2_60115	0	1	AMA	Ce	om-ge	95178	244
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95320	165
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95309	290
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95315	170
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95318	390
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95319	305
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95317	170
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95321	170
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95325	175
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95324	180
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95322	180
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95323	180
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95308	320
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95311	198
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95314	165
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95310	210
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95312	210
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95316	160
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	48	2002	10	SE_PL	ML2_60136	2	18	HFO	Co	p2-pi	95313	165
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	18.5	2002	10	FMDO	ML2_60137	5.75	46	HFO	Co	p2-pi	95335	220
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	18.5	2002	10	FMDO	ML2_60137	5.75	46	HFO	Co	p2-pi	95337	220
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	18.5	2002	10	FMDO	ML2_60137	5.75	46	HFO	Co	p2-pi	95334	190
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	18.5	2002	10	FMDO	ML2_60137	5.75	46	HFO	Co	p2-pi	95333	190
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	18.5	2002	10	FMDO	ML2_60137	5.75	46	HFO	Co	p2-pi	95336	220
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	18.5	2002	10	FMDO	ML2_60137	5.75	46	HFO	Co	p2-pi	95330	250
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	18.5	2002	10	FMDO	ML2_60137	5.75	46	HFO	Co	p2-pi	95332	195
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	18.5	2002	10	FMDO	ML2_60137	5.75	46	HFO	Co	p2-pi	95331	230
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	18.5	2002	10	FMDO	ML2_60137	5.75	46	HFO	Co	p2-pi	95345	218
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	18.5	2002	10	FMDO	ML2_60137	5.75	46	HFO	Co	p2-pi	95339	218
