numero	 pays	 pays_lib	 syst	 syst_lib	 sect	 sect_lib	 agglo_lib	 iddeb	 up	 dbq_an	 dbq_mois	 dbq_date	 type_engin	 engin
3844	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3844	32	2002	8	2002-08-22	FMMO55	17166
3845	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3845	31	2002	8	2002-08-22	FMDO30	17167
3846	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3846	1035	2002	8	2002-08-22	FMMO50	17168
3846	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3846	1035	2002	8	2002-08-22	FMMO45	17169
3846	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3846	1035	2002	8	2002-08-22	FMMO40	17170
3846	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3846	1035	2002	8	2002-08-22	PLA	17171
3847	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3847	1502	2002	8	2002-08-23	FMMO55	17172
3847	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3847	1502	2002	8	2002-08-23	FMMO45	17173
3847	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3847	1502	2002	8	2002-08-23	PLA4	17174
3848	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3848	1032	2002	8	2002-08-23	FMMO45	17175
3848	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3848	1032	2002	8	2002-08-23	FMMO55	17176
3848	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3848	1032	2002	8	2002-08-23	PLA4	17177
3848	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3848	1032	2002	8	2002-08-23	FMMO50	17178
3849	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3849	1503	2002	8	2002-08-23	FMMO50	17179
3849	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3849	1503	2002	8	2002-08-23	FMMO40	17180
3849	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3849	1503	2002	8	2002-08-23	FMMO55	17181
3849	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3849	1503	2002	8	2002-08-23	PLA4	17182
3850	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3850	1417	2002	8	2002-08-23	FMDO30	17183
3850	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3850	1417	2002	8	2002-08-23	FMDO45	17184
3851	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3851	1029	2002	8	2002-08-24	FMCL50	17185
3852	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3852	1029	2002	8	2002-08-24	FMMO50	17186
3853	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3853	1503	2002	8	2002-08-24	FMMO55	17187
3853	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3853	1503	2002	8	2002-08-24	FMMO40	17188
3853	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3853	1503	2002	8	2002-08-24	FMMO50	17189
3853	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3853	1503	2002	8	2002-08-24	PLA4	17190
3854	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3854	34	2002	8	2002-08-24	FMMO55	17191
3854	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3854	34	2002	8	2002-08-24	FMMO45	17192
3854	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3854	34	2002	8	2002-08-24	PLA4	17193
3855	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3855	1032	2002	8	2002-08-24	FMMO45	17194
3855	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3855	1032	2002	8	2002-08-24	FMMO55	17195
3855	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3855	1032	2002	8	2002-08-24	FMMO50	17196
3855	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3855	1032	2002	8	2002-08-24	PLA4	17197
3856	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3856	31	2002	8	2002-08-24	FMDO30	17198
3857	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3857	1029	2002	8	2002-08-25	FMMO50	17199
3858	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3858	1417	2002	8	2002-08-25	FMDO30	17200
3858	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3858	1417	2002	8	2002-08-25	FMMO45	17201
3859	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3859	1032	2002	8	2002-08-25	FMMO45	17202
3859	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3859	1032	2002	8	2002-08-25	FMMO55	17203
3859	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3859	1032	2002	8	2002-08-25	PLA4	17204
3859	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3859	1032	2002	8	2002-08-25	FMMO50	17205
3860	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3860	31	2002	8	2002-08-25	FMDO30	17206
3861	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3861	1503	2002	8	2002-08-25	FMMO55	17207
3861	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3861	1503	2002	8	2002-08-25	FMDO40	17208
3429	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3429	1029	2002	9	2002-09-15	FMMO50	16873
3430	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3430	32	2002	9	2002-09-15	SENNE	16874
3431	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3431	31	2002	9	2002-09-16	FMDO30	16875
3431	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3431	31	2002	9	2002-09-16	FMDO45	16876
3432	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3432	34	2002	9	2002-09-16	FMMO55	16877
3432	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3432	34	2002	9	2002-09-16	FMMO45	16878
3432	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3432	34	2002	9	2002-09-16	FMMO50	16879
3432	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3432	34	2002	9	2002-09-16	PLA4	16880
3433	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3433	33	2002	9	2002-09-16	FMMO50	16881
3433	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3433	33	2002	9	2002-09-16	FMMO55	16882
3433	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3433	33	2002	9	2002-09-16	FMMO40	16883
3433	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3433	33	2002	9	2002-09-16	PLA4	16884
3434	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3434	1034	2002	9	2002-09-16	FMMO55	16887
3434	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3434	1034	2002	9	2002-09-16	PLA4	16888
3434	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3434	1034	2002	9	2002-09-16	FMMO50	16885
3434	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3434	1034	2002	9	2002-09-16	FMMO65	16886
3435	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3435	1417	2002	9	2002-09-16	FMDO30	16889
3435	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3435	1417	2002	9	2002-09-16	FMDO45	16890
3435	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3435	1417	2002	9	2002-09-16	FMDO35	16891
3436	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3436	1033	2002	9	2002-09-17	FMMO40	16892
3436	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3436	1033	2002	9	2002-09-17	FMDO30	16893
3436	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3436	1033	2002	9	2002-09-17	FMDO40	16894
3437	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3437	1035	2002	9	2002-09-17	FMMO55	16895
3437	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3437	1035	2002	9	2002-09-17	FMMO50	16896
3437	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3437	1035	2002	9	2002-09-17	FMMO40	16897
3437	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3437	1035	2002	9	2002-09-17	PLA4	16898
3438	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3438	1034	2002	9	2002-09-17	FMMO50	16899
3438	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3438	1034	2002	9	2002-09-17	FMMO65	16900
3438	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3438	1034	2002	9	2002-09-17	FMMO55	16901
3438	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3438	1034	2002	9	2002-09-17	PLA	16902
3439	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3439	1491	2002	9	2002-09-17	SENNE	16903
3440	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3440	1032	2002	9	2002-09-18	FMMO55	16904
3440	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3440	1032	2002	9	2002-09-18	FMMO50	16905
3440	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3440	1032	2002	9	2002-09-18	FMMO40	16906
3440	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3440	1032	2002	9	2002-09-18	FMMO45	16907
3440	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3440	1032	2002	9	2002-09-18	PLA4	16908
3441	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3441	32	2002	9	2002-09-18	SENNE	16909
3442	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3442	1035	2002	9	2002-09-18	FMMO55	16910
3442	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3442	1035	2002	9	2002-09-18	FMMO50	16911
3442	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3442	1035	2002	9	2002-09-18	FMMO40	16912
3442	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3442	1035	2002	9	2002-09-18	PLA4	16913
3443	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3443	1034	2002	9	2002-09-18	FMMO50	16914
3443	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3443	1034	2002	9	2002-09-18	FMMO55	16915
3443	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3443	1034	2002	9	2002-09-18	PLA4	16916
3444	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3444	31	2002	9	2002-09-19	FMDO30	16917
3444	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3444	31	2002	9	2002-09-19	FMDO45	16918
3445	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3445	1034	2002	9	2002-09-19	FMMO65	16919
3445	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3445	1034	2002	9	2002-09-19	FMMO55	16920
3445	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3445	1034	2002	9	2002-09-19	FMMO50	16921
3445	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3445	1034	2002	9	2002-09-19	PLA4	16922
3446	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3446	1417	2002	9	2002-09-19	FMDO30	16923
3446	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3446	1417	2002	9	2002-09-19	FMDO45	16924
3447	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3447	1029	2002	9	2002-09-19	FMCL75	16925
3447	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3447	1029	2002	9	2002-09-19	FMDO60	16926
3448	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3448	1417	2002	9	2002-09-20	FMDO30	16927
3448	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3448	1417	2002	9	2002-09-20	FMDO40	16928
3449	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3449	32	2002	9	2002-09-20	SENNE	16929
3450	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3450	31	2002	9	2002-09-20	FMDO30	16930
3450	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3450	31	2002	9	2002-09-20	FMDO45	16931
3451	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3451	34	2002	9	2002-09-21	FMMO55	16932
3451	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3451	34	2002	9	2002-09-21	FMMO45	16933
3451	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3451	34	2002	9	2002-09-21	FMMO50	16934
3451	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3451	34	2002	9	2002-09-21	PLA4	16935
3452	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3452	1032	2002	9	2002-09-21	FMMO55	16936
3452	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3452	1032	2002	9	2002-09-21	FMMO45	16937
3452	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3452	1032	2002	9	2002-09-21	FMMO50	16938
3452	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3452	1032	2002	9	2002-09-21	PLA4	16939
3453	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3453	1035	2002	9	2002-09-21	FMMO55	16940
3453	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3453	1035	2002	9	2002-09-21	FMMO50	16941
3453	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3453	1035	2002	9	2002-09-21	FMMO40	16942
3454	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3454	1032	2002	9	2002-09-23	FMMO50	16943
3454	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3454	1032	2002	9	2002-09-23	FMMO55	16944
3455	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3455	1029	2002	9	2002-09-23	FMMO50	16945
3455	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3455	1029	2002	9	2002-09-23	FMMO45	16946
3455	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3455	1029	2002	9	2002-09-23	FMDO55	16947
3456	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3456	1034	2002	9	2002-09-23	FMMO55	16948
3456	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3456	1034	2002	9	2002-09-23	FMMO45	16949
3456	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3456	1034	2002	9	2002-09-23	FMMO50	16950
3456	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3456	1034	2002	9	2002-09-23	FMMO65	16951
3108	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3108	1034	2002	10	2002-10-15	FMMO50	16952
3108	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3108	1034	2002	10	2002-10-15	FMMO65	16953
3108	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3108	1034	2002	10	2002-10-15	FMMO45	16954
3108	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3108	1034	2002	10	2002-10-15	PLA4	16955
3109	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3109	33	2002	10	2002-10-15	FMMO50	16956
3109	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3109	33	2002	10	2002-10-15	FMMO40	16957
3109	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3109	33	2002	10	2002-10-15	FMMO55	16958
3109	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3109	33	2002	10	2002-10-15	PLA6	16959
3110	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3110	32	2002	10	2002-10-15	SENNE	16960
3111	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3111	1492	2002	10	2002-10-15	FMDO40	16961
3111	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3111	1492	2002	10	2002-10-15	FMMO40	16962
3111	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3111	1492	2002	10	2002-10-15	FMDO55	16963
3112	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3112	1032	2002	10	2002-10-15	FMMO55	16964
3112	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3112	1032	2002	10	2002-10-15	FMMO45	16965
3112	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3112	1032	2002	10	2002-10-15	FMMO40	16966
3112	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3112	1032	2002	10	2002-10-15	FMDO40	16967
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3113	31	2002	10	2002-10-15	FMDO30	16968
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3113	31	2002	10	2002-10-15	FMDO35	16969
3113	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3113	31	2002	10	2002-10-15	FMDO45	16970
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3114	1033	2002	10	2002-10-16	FMDO40	16971
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3114	1033	2002	10	2002-10-16	FMDO55	16972
3114	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3114	1033	2002	10	2002-10-16	FMMO40	16973
3115	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3115	32	2002	10	2002-10-16	SENNE	16974
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3116	31	2002	10	2002-10-16	FMDO30	16975
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3116	31	2002	10	2002-10-16	FMDO35	16976
3116	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3116	31	2002	10	2002-10-16	FMDO45	16977
3117	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3117	33	2002	10	2002-10-17	FMMO50	16978
3117	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3117	33	2002	10	2002-10-17	FMMO55	16979
3117	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3117	33	2002	10	2002-10-17	FMMO40	16980
3117	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3117	33	2002	10	2002-10-17	PLA4	16981
3118	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3118	32	2002	10	2002-10-17	SENNE	16982
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3119	31	2002	10	2002-10-17	FMDO30	16983
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3119	31	2002	10	2002-10-17	FMDO35	16984
3119	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3119	31	2002	10	2002-10-17	FMDO45	16985
3120	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3120	30	2002	10	2002-10-19	FMCL65	16986
3120	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3120	30	2002	10	2002-10-19	FMCL60	16987
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3121	1417	2002	10	2002-10-19	FMDO30	16988
3121	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3121	1417	2002	10	2002-10-19	FMDO40	16989
3122	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3122	1033	2002	10	2002-10-19	FMMO30	16990
3122	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3122	1033	2002	10	2002-10-19	FMDO35	16991
3123	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3123	32	2002	10	2002-10-19	SENNE	16992
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3124	31	2002	10	2002-10-21	FMDO30	16993
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3124	31	2002	10	2002-10-21	FMDO55	16994
3124	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3124	31	2002	10	2002-10-21	FMDO40	16995
3125	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3125	34	2002	10	2002-10-21	FMMO55	16996
3125	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3125	34	2002	10	2002-10-21	FMMO45	16997
3125	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3125	34	2002	10	2002-10-21	FMMO40	16998
3125	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3125	34	2002	10	2002-10-21	PLA6	16999
3126	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3126	1033	2002	10	2002-10-21	FMMO30	17000
3126	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3126	1033	2002	10	2002-10-21	FMDO35	17001
3126	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3126	1033	2002	10	2002-10-21	FMDO45	17002
3127	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3127	1417	2002	10	2002-10-21	FMDO40	17003
3127	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3127	1417	2002	10	2002-10-21	FMDO35	17004
3128	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3128	1029	2002	10	2002-10-21	FMMO50	17005
3129	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3129	1033	2002	10	2002-10-22	FMMO30	17006
3129	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3129	1033	2002	10	2002-10-22	FMDO45	17007
3130	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3130	1029	2002	10	2002-10-22	FMMO50	17008
3131	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3131	31	2002	10	2002-10-22	FMDO30	17009
3131	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3131	31	2002	10	2002-10-22	FMDO45	17010
3131	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3131	31	2002	10	2002-10-22	FMDO35	17011
3132	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3132	1035	2002	10	2002-10-22	FMMO50	17012
3132	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3132	1035	2002	10	2002-10-22	FMMO40	17013
3132	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3132	1035	2002	10	2002-10-22	PLA4	17014
3133	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3133	1417	2002	10	2002-10-22	FMDO40	17015
3133	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3133	1417	2002	10	2002-10-22	FMDO35	17016
3134	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3134	33	2002	10	2002-10-23	FMMO50	17017
3134	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3134	33	2002	10	2002-10-23	FMMO40	17018
3134	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3134	33	2002	10	2002-10-23	FMMO55	17019
3135	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3135	31	2002	10	2002-10-23	FMDO30	17020
3135	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3135	31	2002	10	2002-10-23	FMDO35	17021
3135	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3135	31	2002	10	2002-10-23	FMDO45	17022
3136	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3136	1029	2002	10	2002-10-23	FMMO50	17023
3137	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3137	1417	2002	10	2002-10-23	FMDO35	17024
3137	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3137	1417	2002	10	2002-10-23	FMMO40	17025
3138	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3138	1032	2002	10	2002-10-23	FMMO40	17026
3138	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3138	1032	2002	10	2002-10-23	FMMO55	17027
3138	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3138	1032	2002	10	2002-10-23	FMMO50	17028
3138	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3138	1032	2002	10	2002-10-23	PLA4	17029
3139	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3139	31	2002	10	2002-10-24	FMDO30	17030
3139	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3139	31	2002	10	2002-10-24	FMDO45	17031
3139	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3139	31	2002	10	2002-10-24	FMDO35	17032
3140	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3140	1033	2002	10	2002-10-24	FMDO35	17033
3140	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3140	1033	2002	10	2002-10-24	FMMO30	17034
3140	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3140	1033	2002	10	2002-10-24	FMMO40	17035
3141	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3141	30	2002	10	2002-10-24	FMMO50	17036
3142	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3142	1417	2002	10	2002-10-24	FMDO30	17037
3142	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	3142	1417	2002	10	2002-10-24	FMDO35	17038
2743	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2743	31	2002	11	2002-11-14	FMDO30	27277
2743	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2743	31	2002	11	2002-11-14	FMDO45	27278
2744	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2744	1033	2002	11	2002-11-14	FMDO40	27280
2744	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2744	1033	2002	11	2002-11-14	FMDO50	27279
2744	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2744	1033	2002	11	2002-11-14	FMDO30	27281
2745	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2745	32	2002	11	2002-11-14	SENNE	27282
2746	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2746	30	2002	11	2002-11-14	FMDO30	27283
2746	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2746	30	2002	11	2002-11-14	FMDO40	27284
2747	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2747	31	2002	11	2002-11-15	FMDO30	27285
2747	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2747	31	2002	11	2002-11-15	FMDO45	27286
2748	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2748	33	2002	11	2002-11-15	PLA6	27290
2748	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2748	33	2002	11	2002-11-15	FMDO40	27289
2748	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2748	33	2002	11	2002-11-15	FMMO55	27288
2748	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2748	33	2002	11	2002-11-15	FMMO50	27287
2749	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2749	1032	2002	11	2002-11-15	FMMO55	27291
2749	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2749	1032	2002	11	2002-11-15	FMMO50	27293
2749	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2749	1032	2002	11	2002-11-15	FMMO45	27292
